title,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,contains_hacks,contains_life,contains_ideas,all_words_uppercase,all_words_lowercase
22 LAZY HOME CLEANING TRICKS,1460,679,765327,28,5,0,4,0,0,5.6,1,1,-0.25,False,False,False,True,False
22 BEAUTY SECRETS THAT ARE ACTUALLY GENIUS,1460,900,19574341,42,7,0,6,0,2,6.0,1,1,0.0,False,False,False,True,False
THE ULTIMATE GUIDE THAT MAY SAVE YOUR LIFE,1460,900,5266675,42,8,0,8,0,3,5.25,0,0,0.0,False,True,False,True,False
26 COOL NEW WAYS TO USE CANS AND BOTTLES,1460,1200,501208,40,9,0,8,0,2,4.444444444444445,1,1,0.2431818181818181,False,False,False,True,False
21 FUNNY YET TRUE FACTS ABOUT MEN AND WOMEN EVERYONE CAN RELATE TO,1460,719,14365017,66,13,0,12,0,4,5.076923076923077,1,1,0.3,False,False,False,True,False
28 SAFETY TIPS THAT CAN SAVE YOUR LIFE,1460,733,3444281,38,8,0,7,0,3,4.75,1,1,0.0,False,True,False,True,False
32 CRAFTS TO TURN YOUR HOME INTO A NEST OF COMFORT,1460,2280,11517162,50,11,0,10,0,5,4.545454545454546,1,1,0.0,False,False,False,True,False
17 AMAZING FACTS YOU DIDN'T KNOW ABOUT SLEEP,1460,900,519496,44,8,1,7,0,3,5.5,1,1,0.6000000000000001,False,False,False,True,False
14 WAYS TO UPGRADE THE UGLIEST PARTS OF YOUR HOME,1460,900,313374,49,10,0,9,0,4,4.9,1,1,0.0,False,False,False,True,False
22 WEIRD YET SMART HACKS AND CRAFTS FOR YOUR APARTMENT,1460,681,1987581,54,10,0,9,0,3,5.4,1,1,-0.1428571428571428,True,False,False,True,False
16 UNKNOWN PROPERTIES OF OUR FAVOURITE DRINKS,1460,1140,76438,45,7,0,6,0,2,6.428571428571429,1,1,-0.1,False,False,False,True,False
ULTIMATE 5-MINUTE BEAUTY TIPS COMPILATION || TOP-100 BEAUTY TRICKS,1460,2760,1582077,66,9,4,8,0,0,7.333333333333333,1,0,0.0,False,False,False,True,False
31 KITCHEN SECRETS THAT WILL MAKE YOU LOVE COOKING,1460,960,10806353,50,9,0,8,0,3,5.555555555555555,1,1,0.5,False,False,False,True,False
11 FACTS ABOUT OUR PARENTS' LOVE,1460,960,52001,32,6,1,5,0,2,5.333333333333333,1,1,0.5,False,False,False,True,False
18 PRICELESS TRICKS TO FINALLY ORGANIZE YOUR CLOSET,1460,498,734071,51,8,0,7,0,2,6.375,1,1,0.5,False,False,False,True,False
30 SIMPLE TRICKS TO AMAZE YOUR FRIENDS,1460,900,1770073,38,7,0,6,0,2,5.428571428571429,1,1,0.0,False,False,False,True,False
14 EASY WORKOUTS THAT REPLACE HOURS IN THE GYM,1460,1260,140227,46,9,0,8,0,3,5.111111111111111,1,1,0.4333333333333333,False,False,False,True,False
10 CUTEST SOCK CRAFTS AND HACKS,1460,280,267427,31,6,0,5,0,1,5.166666666666667,1,1,0.0,True,False,False,True,False
27 VIRAL HACKS THAT'LL SAVE YOU A TON OF TIME AND MONEY,1460,1080,12670939,55,12,1,11,0,5,4.583333333333333,1,1,0.0,True,False,False,True,False
11 TIPS ON HOW TO BECOME PERFECTLY HAPPY,1460,1260,174476,40,8,0,7,0,3,5.0,1,1,0.8,False,False,False,True,False
10 LIFE-SAVING IDEAS FOR YOUR CAR,1460,900,1741052,33,6,1,5,0,2,5.5,1,1,0.0,False,True,True,True,False
33 ALL-TIME BEST DIY COMPILATION,1460,2580,2406537,32,5,1,4,0,0,6.4,1,1,1.0,False,False,False,True,False
11 REASONS TO BREAK UP WITH YOUR PHONE AND TABLET,1460,900,167548,49,10,0,9,0,5,4.9,1,1,0.0,False,False,False,True,False
27 ABSOLUTELY INVALUABLE HACKS FEW PEOPLE NOW ABOUT,1460,960,1143257,51,8,0,7,0,3,6.375,1,1,0.0,True,False,False,True,False
22 MUST-KNOW SURVIVAL LIFE HACKS,1460,900,5529941,32,5,1,4,0,0,6.4,1,1,0.0,True,True,False,True,False
15 PERSONAL HYGIENE RULES WE BREAK EVERY DAY,1460,1200,1074547,44,8,0,7,0,1,5.5,1,1,0.0,False,False,False,True,False
45 PROFESSIONAL CHEF'S HACKS FOR YOUR KITCHEN,1460,1020,500804,45,7,1,6,0,2,6.428571428571429,1,1,0.1,True,False,False,True,False
26 INGENIOUS GLUE GUN DIYs AND LIFE HACKS,1460,1020,2179032,41,8,0,6,0,1,5.125,1,1,0.5,True,True,False,False,False
13 PARENTAL RULES WHICH TURN KIDS INTO GENIUSES,1460,1020,2050286,47,8,0,7,0,2,5.875,1,1,0.0,False,False,False,True,False
15 CLEVER HIDING PLACES IN YOUR HOUSE,1460,396,648077,37,7,0,6,0,2,5.285714285714286,1,1,0.1666666666666666,False,False,False,True,False
27 UNEXPECTEDLY SMART WOMEN'S REPAIR SECRETS,1460,721,1436531,44,6,1,5,0,0,7.333333333333333,1,1,0.2142857142857142,False,False,False,True,False
7 SECRETS MEN NEVER TELL,1460,457,11099301,24,5,0,4,0,0,4.8,1,1,0.0,False,False,False,True,False
32 LIFECHANGING WAYS TO USE EVERYDAY OBJECTS,1460,1020,676958,44,7,0,6,0,1,6.285714285714286,1,1,-0.2,False,True,False,True,False
30 TOTALLY CRAZY HACKS THAT'LL CHANGE YOUR LIFE FOREVER,1460,1380,25855718,55,9,1,8,0,2,6.111111111111111,1,1,-0.6,True,True,False,True,False
15 HEALTH PROBLEMS YOUR BODY WARNS YOU ABOUT,1460,1200,93881,44,8,0,7,0,3,5.5,1,1,0.0,False,False,False,True,False
26 EASY TRICKS IF YOU'RE TOO LAZY TO CLEAN,1460,900,3712039,42,9,1,8,0,4,4.666666666666667,1,1,0.1833333333333333,False,False,False,True,False
11 SECRETS TO MAKE YOUR SKIN HEALTHY AND SHINY,1460,900,160570,46,9,0,8,0,3,5.111111111111111,1,1,0.5,False,False,False,True,False
THE 15 BEST GEEKS' LIFE HACKS,1460,900,295159,29,6,1,5,0,1,4.833333333333333,1,0,1.0,True,True,False,True,False
22 MOST INSANE BEAUTY HACKS THAT WORK MAGIC,1460,1080,994316,43,8,0,7,0,2,5.375,1,1,0.0,True,False,False,True,False
22 INGENIOUS WOMEN'S TRICKS YOU HAD NO IDEA ABOUT,1460,1260,194796,49,9,1,8,0,4,5.444444444444445,1,1,0.5,False,False,False,True,False
16 CUTEST DIYs YOU'VE EVER SEEN ON THE INTERNET,1460,893,7135822,47,9,1,7,0,3,5.222222222222222,1,1,0.0,False,False,False,False,False
21 MORNING HACKS TO MAKE YOUR DAY BETTER,1460,960,5650290,40,8,0,7,0,2,5.0,1,1,0.5,True,False,False,True,False
23 GENIUS HOME HACKS TO MAKE YOUR LIFE SIMPLER,1460,1080,1747866,46,9,0,8,0,2,5.111111111111111,1,1,0.0,True,True,False,True,False
21 BRILLIANT BACK TO SCHOOL HACKS,1460,900,4578029,33,6,0,5,0,1,5.5,1,1,0.45,True,False,False,True,False
13 BEST TIPS TO RAISE A CREATIVE CHILD,1460,1020,350135,38,8,0,7,0,2,4.75,1,1,0.75,False,False,False,True,False
32 EASY SCIENCE EXPERIMENTS THAT LOOK LIKE PURE MAGIC,1460,900,1474702,53,9,0,8,0,1,5.888888888888889,1,1,0.3825396825396825,False,False,False,True,False
26 BRILLIANT EVERYDAY HACKS THAT ACTUALLY WORK,1460,900,4796133,46,7,0,6,0,1,6.571428571428571,1,1,0.2333333333333333,True,False,False,True,False
28 WONDERFUL HACKS THAT ARE PRACTICALLY GENIUS,1460,900,3910338,46,7,0,6,0,2,6.571428571428571,1,1,1.0,True,False,False,True,False
100 ESSENTIAL KITCHEN TRICKS AND DIYs,1460,2700,1662039,37,6,0,4,0,1,6.166666666666667,1,1,0.0,False,False,False,False,False
15 TRICKS TO LOSE WEIGHT EFFORTLESSLY,1460,1080,447315,37,6,0,5,0,1,6.166666666666667,1,1,0.0,False,False,False,True,False
5 COOL AND SIMPLE DIY FIDGET SPINNERS,1460,463,519552,37,7,0,6,0,1,5.285714285714286,1,1,0.175,False,False,False,True,False
30 SIMPLE WAYS TO SAVE DAMAGED OBJECTS,1460,1020,2976797,38,7,0,6,0,1,5.428571428571429,1,1,0.0,False,False,False,True,False
10 SURPRISING TESTS THAT'LL REVEAL THE TRUTH ABOUT YOU,1460,900,1578041,54,9,1,8,0,4,6.0,1,1,0.7,False,False,False,True,False
13 CHILD SAFETY TIPS EVERY PARENT WILL APPRECIATE,1460,889,260185,49,8,0,7,0,1,6.125,1,1,0.0,False,False,False,True,False
26 FUNNY NEW WAYS TO USE EVERYDAY ITEMS,1460,900,11903888,39,8,0,7,0,1,4.875,1,1,0.0621212121212121,False,False,False,True,False
8 GREAT TIPS TO LOOK YOUNGER,1460,900,169048,28,6,0,5,0,1,4.666666666666667,1,1,0.4,False,False,False,True,False
15 ODDLY SATISFYING CRAFTS AND DIYs,1460,960,592236,35,6,0,4,0,1,5.833333333333333,1,1,0.5,False,False,False,False,False
19 EGG HACKS THAT'LL ACTUALLY MAKE YOUR LIFE EASIER,1460,655,4980999,51,9,1,8,0,2,5.666666666666667,1,1,0.0,True,True,False,True,False
11 THINGS THAT POISON YOUR LIFE,1460,900,661562,31,6,0,5,0,2,5.166666666666667,1,1,0.0,False,True,False,True,False
20 AWESOME DIY IDEAS FOR YOUR GARDEN,1460,900,7837480,36,7,0,6,0,2,5.142857142857143,1,1,1.0,False,False,True,True,False
37 TOTALLY BRILLIANT HOME REPAIR TRICKS,1460,900,19708484,39,6,0,5,0,0,6.5,1,1,0.9,False,False,False,True,False
12 PROVEN WAYS TO HELP YOU BEAT INSOMNIA,1460,889,1385058,40,8,0,7,0,2,5.0,1,1,0.0,False,False,False,True,False
35 UPLIFTING FACTS ABOUT UNIVERSE YOU HAD NO IDEA ABOUT,1460,2400,292887,55,10,0,9,0,5,5.5,1,1,0.0,False,False,False,True,False
13 COOL AND EASY PRANKS AND DIYs YOU SHOULD TRY,1460,486,5748739,47,10,0,8,0,4,4.7,1,1,0.3916666666666666,False,False,False,False,False
15 SURPRISING THINGS YOU DIDN'T KNOW ABOUT YOUR BODY,1460,899,952403,52,9,1,8,0,4,5.777777777777778,1,1,0.7,False,False,False,True,False
34 KITCHEN HACKS FEW PEOPLE KNOW OF,1460,900,2555190,35,7,0,6,0,2,5.0,1,1,-0.2,True,False,False,True,False
TOP-100 BEST LIFE HACKS AND DIYs,1460,2820,42004897,32,6,1,5,0,1,5.333333333333333,1,0,1.0,True,True,False,False,False
10 TIPS FOR A HEALTHY BACK AND STRONG SPINE,1460,679,281836,43,9,0,8,0,3,4.777777777777778,1,1,0.3111111111111111,False,False,False,True,False
16 MIND-BLOWING FIRE TRICKS YOU CAN DO AT HOME,1460,869,1521556,46,9,1,8,0,4,5.111111111111111,1,1,0.0,False,False,False,True,False
27 FANTASTIC THINGS TO MAKE WITH GLUE GUN,1460,960,14670631,41,8,0,7,0,2,5.125,1,1,0.4,False,False,False,True,False
12 THINGS YOU SHOULD KNOW ABOUT PUBLIC OPINION,1460,960,317806,46,8,0,7,0,3,5.75,1,1,0.0,False,False,False,True,False
22 BEST ALUMINUM FOIL HACKS,1460,441,3922652,27,5,0,4,0,0,5.4,1,1,1.0,True,False,False,True,False
20 WEIRD LIFE HACKS FOR WOMEN YOU MUST KNOW,1460,900,6441025,43,9,0,8,0,2,4.777777777777778,1,1,-0.5,True,True,False,True,False
12 REASONS TO GET PHYSICALLY ACTIVE,1460,900,118388,35,6,0,5,0,1,5.833333333333333,1,1,-0.1333333333333333,False,False,False,True,False
13 AMAZING CHEMICAL HACKS AND FACTS,1460,960,178123,35,6,0,5,0,1,5.833333333333333,1,1,0.6000000000000001,True,False,False,True,False
18 GENIUS HACKS EVERY LAZY PARENT CAN'T LIVE WITHOUT,1460,803,2270774,52,9,1,8,0,0,5.777777777777778,1,1,-0.0568181818181818,True,False,False,True,False
11 SIGNS YOU'VE FINALLY FOUND LOVE,1460,900,211054,34,6,1,5,0,1,5.666666666666667,1,1,0.25,False,False,False,True,False
21 GENIUS IDEAS TO SOLVE EVERYDAY DIFFICULTIES,1460,1140,1392618,46,7,0,6,0,1,6.571428571428571,1,1,-0.2,False,False,True,True,False
28 MOST INSANE LIFE HACKS YOU CAN'T MISS,1460,1260,6099770,40,8,1,7,0,2,5.0,1,1,-0.25,True,True,False,True,False
12 CAR TRIP TIPS FOR A SMOOTH RIDE,1460,900,110079,34,8,0,7,0,2,4.25,1,1,0.4,False,False,False,True,False
22 AMAZING DIYs YOU CAN MAKE AT HOME,1460,866,691649,36,8,0,6,0,3,4.5,1,1,0.6000000000000001,False,False,False,False,False
37 INCREDIBLE COOKING HACKS THAT'LL MAKE YOU A KITCHEN PRO,1460,1320,3964014,58,10,1,9,0,3,5.8,1,1,0.9,True,False,False,True,False
11 CRUCIAL TIPS FOR THE PERFECT SMILE,1460,509,923565,37,7,0,6,0,2,5.285714285714286,1,1,0.4333333333333333,False,False,False,True,False
14 COMPLETELY AWESOME PARTY IDEAS,1460,777,1480999,33,5,0,4,0,0,6.6,1,1,1.0,False,False,True,True,False
17 TRICKS TO LOOK GORGEOUS IN ANY SITUATION,1460,900,15669029,43,8,0,7,0,3,5.375,1,1,0.7,False,False,False,True,False
13 MUST-KNOW BEACH HACKS THAT'LL SAVE YOUR SUMMER,1460,900,785472,49,8,2,7,0,2,6.125,1,1,0.0,True,False,False,True,False
19 COOL AND EASY DIY PHONE ACCESSORIES,1460,900,638266,38,7,0,6,0,1,5.428571428571429,1,1,0.3916666666666666,False,False,False,True,False
40 UNEXPECTED LIFE HACKS TO IMPROVE YOUR DAY,1460,1080,64201107,44,8,0,7,0,2,5.5,1,1,0.1,True,True,False,True,False
9 EXERCISES TO TEST HOW FAST YOUR BRAIN IS,1460,546,1710560,42,9,0,8,0,4,4.666666666666667,1,1,0.2,False,False,False,True,False
13 CREATIVE LIFE HACKS FOR YOUR SHOES YOU CAN'T MISS,1460,622,884061,52,10,1,9,0,3,5.2,1,1,0.5,True,True,False,True,False
20 GREATEST HAIR HACKS EVERYONE SHOULD KNOW,1460,900,5829178,43,7,0,6,0,1,6.142857142857143,1,1,1.0,True,False,False,True,False
"17 SIGNS THAT YOU'VE FOUND ""THE ONE""",1460,700,438569,36,7,3,6,0,2,5.142857142857143,1,1,0.0,False,False,False,True,False
27 ONE-MINUTE CLEANING TRICKS THAT WORK MAGIC,1460,683,673196,45,7,1,6,0,1,6.428571428571429,1,1,0.5,False,False,False,True,False
23 UNBELIEVABLE BEAUTY HACKS YOU CAN ACTUALLY USE,1460,1020,7557744,49,8,0,7,0,2,6.125,1,1,-0.125,True,False,False,True,False
12 SIGNS YOUR BODY IS CRYING FOR HELP,1460,1020,296631,37,8,0,7,0,3,4.625,1,1,-0.2,False,False,False,True,False
23 GREATEST MAGIC TRICKS FINALLY REVEALED,1460,900,15785211,41,6,0,5,0,0,6.833333333333333,1,1,0.5,False,False,False,True,False
23 SURVIVAL TIPS YOU MUST KNOW,1460,864,318350,30,6,0,5,0,1,5.0,1,1,0.0,False,False,False,True,False
21 SHOCKING AND FUNNY FACTS THEY DIDN'T TEACH YOU AT SCHOOL,1460,960,4583206,59,11,1,10,0,5,5.363636363636363,1,1,-0.375,False,False,False,True,False
13 MISTAKES WE ALL MAKE,1460,900,808749,23,5,0,4,0,2,4.6,1,1,0.0,False,False,False,True,False
20 USEFUL PIECES OF ADVICE BEFORE GOING ON A TRIP,1460,900,2166698,49,10,0,9,0,4,4.9,1,1,0.3,False,False,False,True,False
HOW TO GET A STRONG BODY IN JUST 40 MINUTES,1460,2340,315029,43,10,0,9,0,5,4.3,1,0,0.4333333333333333,False,False,False,True,False
20 AMAZINGLY SIMPLE DIY HOME DECOR IDEAS,1460,960,1468742,40,7,0,6,0,0,5.714285714285714,1,1,0.0,False,False,True,True,False
26 INGENIOUS TRICKS TO ORGANIZE YOUR HOUSE,1460,1140,4081524,42,7,0,6,0,2,6.0,1,1,0.5,False,False,False,True,False
13 WAYS TO PRESERVE YOUR YOUTH AND BEAUTY,1460,900,127812,41,8,0,7,0,3,5.125,1,1,0.0,False,False,False,True,False
40 BEST HACKS AND CRAFTS TO RENOVATE YOUR APARTMENT,1460,1860,629700,51,9,0,8,0,3,5.666666666666667,1,1,1.0,True,False,False,True,False
22 USEFUL HACKS WITH BATTERIES AND MAGNETS,1460,623,427499,42,7,0,6,0,2,6.0,1,1,0.3,True,False,False,True,False
24 GREATEST TIPS ON HOW TO FINALLY START LIVING ALONE,1460,900,481085,53,10,0,9,0,3,5.3,1,1,0.5,False,False,False,True,False
17 UNEXPECTEDLY GENIUS HOUSEHOLD HACKS,1460,815,910539,38,5,0,4,0,0,7.6,1,1,0.1,True,False,False,True,False
16 TIPS TO TAKE YOUR PHOTOS TO THE NEXT LEVEL,1460,591,810010,45,10,0,9,0,4,4.5,1,1,0.0,False,False,False,True,False
12 HEART-WARMING STORIES ABOUT OUR PARENTS,1460,1140,146283,42,6,1,5,0,2,7.0,1,1,0.0,False,False,False,True,False
36 LIFE HACKS THAT ARE BORDERLINE GENIUS,1460,1140,8371892,40,7,0,6,0,2,5.714285714285714,1,1,0.0,True,True,False,True,False
11 TRIED AND TESTED TIPS FOR HEALTHY SLEEP,1460,879,3264528,42,8,0,7,0,2,5.25,1,1,0.5,False,False,False,True,False
11 TESTED CLEANING TIPS AND TRICKS THAT WORK,1460,900,752057,44,8,0,7,0,2,5.5,1,1,0.0,False,False,False,True,False
14 SMARTPHONE FEATURES AND DIYs MOST USERS HAVE NO IDEA ABOUT,1460,900,992651,61,11,0,9,0,5,5.545454545454546,1,1,0.5,False,False,False,False,False
18 TIPS TO PICK THE BEST CLOTHES FOR YOUR BODY TYPE,1460,900,2137551,51,11,0,10,0,4,4.636363636363637,1,1,1.0,False,False,False,True,False
21 CREATIVE AND EASY RECIPES YOU MUST TRY,1460,900,2839430,41,8,0,7,0,2,5.125,1,1,0.4666666666666667,False,False,False,True,False
21 EXTREMELY EASY WAYS TO REUSE PLASTIC BOTTLES,1460,900,576178,47,8,0,7,0,1,5.875,1,1,0.4333333333333333,False,False,False,True,False
17 SURVIVAL HACKS THAT MIGHT SAVE YOUR LIFE,1460,900,655171,43,8,0,7,0,2,5.375,1,1,0.0,True,True,False,True,False
9 TIPS TO HELP YOUR SKIN LOOK PERFECT,1460,900,230348,37,8,0,7,0,2,4.625,1,1,1.0,False,False,False,True,False
29 SIMPLE LIFE HACKS THAT ACTUALLY WORK,1460,1140,3670009,39,7,0,6,0,1,5.571428571428571,1,1,0.0,True,True,False,True,False
12 BEST TESTS TO REVEAL YOUR PERSONALITY TYPE,1460,900,14885944,45,8,0,7,0,2,5.625,1,1,1.0,False,False,False,True,False
27 THINGS YOU KEEP DOING WRONG EVERY DAY,1460,900,12473296,40,8,0,7,0,2,5.0,1,1,-0.5,False,False,False,True,False
13 PRICELESS TRICKS TO LOOK GORGEOUS ON A BUDGET,1460,1140,5644592,48,9,0,8,0,3,5.333333333333333,1,1,0.85,False,False,False,True,False
10 THINGS YOU WILL REGRET IN 10 YEARS,1460,900,363271,37,8,0,6,0,3,4.625,1,1,0.0,False,False,False,True,False
15 INCREDIBLE HAIRSTYLES YOU CAN MAKE IN LESS THAN A MINUTE,1460,872,1019525,59,11,0,10,0,5,5.363636363636363,1,1,0.3666666666666667,False,False,False,True,False
THE 25 SIMPLEST WAYS TO GET RID OF COMMON STAINS,1460,900,808268,48,10,0,9,0,3,4.8,1,0,-0.3,False,False,False,True,False
10 AMAZING THINGS TO DO WHEN IT'S RAINING OUTSIDE,1460,960,375721,49,9,1,8,0,4,5.444444444444445,1,1,0.3,False,False,False,True,False
20 BRILLIANT FOOD HACKS THAT'LL CHANGE THE WAY YOU EAT,1460,900,2841061,54,10,1,9,0,3,5.4,1,1,0.9,True,False,False,True,False
12 FUNNY YET TRUTHFUL STORIES ON HOW TO BE A GOOD FATHER,1460,1020,425833,56,12,0,11,0,5,4.666666666666667,1,1,0.4833333333333333,False,False,False,True,False
17 BEST SUMMER PARTY HACKS YOU'VE EVER SEEN,1460,829,1142277,43,8,1,7,0,1,5.375,1,1,1.0,True,False,False,True,False
13 CUTEST DIYs YOU CAN MAKE AT HOME || DIY GIANT NUTELLA CRAFT,1460,900,16057102,62,13,2,10,0,3,4.769230769230769,1,1,0.0,False,False,False,False,False
13 GENIUS LIFE HACKS FOR SUPER MOMS,1460,960,8456209,35,7,0,6,0,1,5.0,1,1,0.3333333333333333,True,True,False,True,False
20 AWESOME EXPERIMENTS AND TRICKS YOU NEED TO SHOW YOUR FRIENDS,1460,900,4316529,63,11,0,10,0,4,5.727272727272728,1,1,1.0,False,False,False,True,False
18 AMAZING SUMMER CRAFTS YOU HAVE TO TRY,1460,887,894664,40,8,0,7,0,3,5.0,1,1,0.6000000000000001,False,False,False,True,False
14 FUNNY FACTS ABOUT WOMEN AND RELATIONSHIPS YOU CAN RELATE TO,1460,892,7015149,62,11,0,10,0,5,5.636363636363637,1,1,0.25,False,False,False,True,False
23 COOL HACKS THAT'LL COST YOU LESS THAN A DOLLAR,1460,1020,5693397,49,10,1,9,0,4,4.9,1,1,0.0916666666666666,True,False,False,True,False
11 ASTONISHING FACTS ABOUT FRUITS AND VEGETABLES,1460,853,210639,48,7,0,6,0,2,6.857142857142857,1,1,0.5,False,False,False,True,False
11 THINGS YOU SHOULD ALWAYS CARRY WITH YOU,1460,960,539688,42,8,0,7,0,4,5.25,1,1,0.0,False,False,False,True,False
15 GENIUS TRICKS THE INTERNET DOESN'T KNOW ABOUT YET,1460,1020,3018853,52,9,1,8,0,3,5.777777777777778,1,1,0.0,False,False,False,True,False
20 CRUCIAL TIPS TO RAISE A CHILD YOU MUST KNOW,1460,2700,339144,46,10,0,9,0,3,4.6,1,1,0.0,False,False,False,True,False
15 STUNNING NEW WAYS TO USE OLD TRASH,1460,960,10954023,37,8,0,7,0,1,4.625,1,1,0.2454545454545454,False,False,False,True,False
17 EASY SCIENCE EXPERIMENTS THAT LOOK LIKE MAGIC,1460,900,2327301,48,8,0,7,0,1,6.0,1,1,0.4666666666666667,False,False,False,True,False
16 PRICELESS TIPS TO MAKE YOUR DAY MORE EFFECTIVE,1460,900,1054168,49,9,0,8,0,3,5.444444444444445,1,1,0.7000000000000001,False,False,False,True,False
12 THINGS WHOSE PURPOSE WE COULD NEVER HAVE GUESSED,1460,900,819328,51,9,0,8,0,2,5.666666666666667,1,1,0.0,False,False,False,True,False
19 AWESOMELY EASY DIY CLOTHING HACKS THAT'LL SAVE YOUR TIME AND MONEY,1460,960,8458822,69,12,1,11,0,3,5.75,1,1,0.4333333333333333,True,False,False,True,False
16 SECRETS THE BEAUTY INDUSTRY DOESN'T WANT YOU TO KNOW,1460,900,7149198,55,10,1,9,0,4,5.5,1,1,0.0,False,False,False,True,False
27 CRAZY HACKS FOR TOTAL GEEKS,1460,1080,790875,30,6,0,5,0,1,5.0,1,1,-0.3,True,False,False,True,False
17 COOL THINGS YOU CAN MAKE WITH GLUE GUN,1460,900,39968720,41,9,0,8,0,3,4.555555555555555,1,1,0.35,False,False,False,True,False
8 INCREDIBLE PSYCOLOGY TRICKS TO INFLUENCE PEOPLE,1460,900,162808,49,7,0,6,0,1,7.0,1,1,0.9,False,False,False,True,False
14 TRULY MAGICAL EXPERIMENTS AND CRAFTS YOU CAN DO AT HOME,1460,481,292621,58,11,0,10,0,5,5.2727272727272725,1,1,0.5,False,False,False,True,False
25 HACKS WITH THINGS WOMEN ALWAYS CARRY IN THEIR BAGS,1460,900,23257712,53,10,0,9,0,3,5.3,1,1,0.0,True,False,False,True,False
11 TRULY AMAZING ILLUSIONS THAT'LL TRICK YOUR BRAIN,1460,690,921553,51,8,1,7,0,2,6.375,1,1,0.6000000000000001,False,False,False,True,False
14 GENIUS TRICKS WITH FRUITS AND VEGETABLES TO MAKE YOUR LIFE EASIER,1460,900,262605,68,12,0,11,0,4,5.666666666666667,1,1,0.0,False,True,False,True,False
14 ASTONISHING RANDOM FACTS THAT SEEM FAKE AT FIRST GLANCE,1460,1080,730057,58,10,0,9,0,2,5.8,1,1,-0.0625,False,False,False,True,False
7 AMAZING AND EASY DIYs ANYONE CAN MAKE,1460,578,1598103,39,8,0,6,0,2,4.875,1,1,0.5166666666666667,False,False,False,False,False
16 FUNNY HACKS THAT WORK MAGIC,1460,858,178057735,30,6,0,5,0,1,5.0,1,1,0.375,True,False,False,True,False
11 FUNNY YET TRUE STORUES ON HOW OUR LIVES CHANGE WHEN WE GROW UP,1460,766,3706017,65,14,0,13,0,6,4.642857142857143,1,1,0.3,False,False,False,True,False
11 COOL NEW WAYS TO USE NAIL POLISH,1460,342,2287626,35,8,0,7,0,1,4.375,1,1,0.2431818181818181,False,False,False,True,False
15 HACKS AND CRAFTS EVERY STUDENT SHOULD KNOW,1460,900,6329280,45,8,0,7,0,2,5.625,1,1,0.0,True,False,False,True,False
16 THINGS ALL COUPLES DO BUT WILL NEVER ADMIT TO,1460,900,1033250,48,10,0,9,0,5,4.8,1,1,0.0,False,False,False,True,False
40 CRAZIEST DIYs AND LIFE HACKS YOU'VE EVER SEEN || HOT GLUE GLOVES,1460,1140,8313542,67,13,3,10,0,2,5.153846153846154,1,1,0.25,True,True,False,False,False
10 THINGS MEN AND WOMEN DO DIFFERENTLY,1460,702,893641,38,7,0,6,0,2,5.428571428571429,1,1,0.0,False,False,False,True,False
20 GORGEOUS DIY LAMPS YOU CAN CREATE FROM EVERYDAY OBJECTS,1460,900,3690851,58,10,0,9,0,3,5.8,1,1,0.2499999999999999,False,False,False,True,False
23 RIDICULOUS HACKS TO TRY RIGHT NOW,1460,960,559524,36,7,0,6,0,2,5.142857142857143,1,1,-0.0238095238095238,True,False,False,True,False
10 DISTURBING FACTS ABOUT JUNK FOOD,1460,887,970518,35,6,0,5,0,1,5.833333333333333,1,1,-0.5,False,False,False,True,False
12 SIMPLE CLEANING HACKS FOR YOUR HOUSE,1460,900,487543,39,7,0,6,0,2,5.571428571428571,1,1,0.0,True,False,False,True,False
10 LAZY BEAUTY HACKS TO TRY RIGHT NOW,1460,900,715880,37,8,0,7,0,2,4.625,1,1,0.0178571428571428,True,False,False,True,False
7 TEETH FACTS YOU HAD NO IDEA ABOUT,1460,416,302317,35,8,0,7,0,4,4.375,1,1,0.0,False,False,False,True,False
12 EASY AND HELPFUL DIY TECH HACKS,1460,824,475946,34,7,0,6,0,1,4.857142857142857,1,1,0.4333333333333333,True,False,False,True,False
6 AMAZING AND EASY DIY SPINNERS || CANDLE FIDGET SPINNER,1460,900,1286539,56,10,2,8,0,1,5.6,1,1,0.5166666666666667,False,False,False,True,False
10 ASTONISHING FACTS ABOUT YOUR BODY,1460,897,117044,36,6,0,5,0,2,6.0,1,1,0.5,False,False,False,True,False
19 INCREDIBLY USEFUL HOME DIYs ANYONE CAN MAKE,1460,1020,4636723,46,8,0,6,0,1,5.75,1,1,0.3,False,False,False,False,False
36 LIFE HACKS THAT'LL CHANGE YOUR LIFE FOREVER,1460,1080,13553848,46,8,1,7,0,2,5.75,1,1,0.0,True,True,False,True,False
12 AWESOME TIPS TO MAKE YOUR FEET LOOK FABULOUS,1460,885,2052282,47,9,0,8,0,2,5.222222222222222,1,1,0.7,False,False,False,True,False
12 MIND-BLOWING THINGS YOUR BODY SAYS ABOUT YOU,1460,960,391969,47,8,1,7,0,3,5.875,1,1,0.0,False,False,False,True,False
20 GENIUS SOLUTIONS FOR EVERYDAY PROBLEMS,1460,1200,1206875,41,6,0,5,0,1,6.833333333333333,1,1,-0.2,False,False,False,True,False
